trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
164,False,"{'a': 0.4, 'e': 0.2270279541715441}",25,8,-26.584243885317566,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
165,False,"{'a': 0.4, 'e': 0.2249847025840002}",25,15,-37.05814284482604,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.4, 'e': 0.2229598402607442}",20,13,2.4288497520696195,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.4, 'e': 0.2209532016983975}",20,0,4.095588639046795,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
168,False,"{'a': 0.4, 'e': 0.21896462288311191}",20,6,3.8058885169382854,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.4, 'e': 0.2169939412771639}",30,20,-11.893080891650524,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
170,False,"{'a': 0.4, 'e': 0.21504099580566943}",30,0,-21.226433339591008,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
171,False,"{'a': 0.4, 'e': 0.2131056268434184}",25,15,-32.171749304553394,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
172,False,"{'a': 0.4, 'e': 0.21118767620182766}",25,11,12.628905959851366,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.4, 'e': 0.2092869871160112}",20,6,24.19757576529854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.4, 'e': 0.2074034042319671}",30,8,41.667092817647394,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.4, 'e': 0.2055367735938794}",20,11,11.34986679932707,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.4, 'e': 0.20368694263153447}",25,15,6.237198928003501,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.4, 'e': 0.20185376014785067}",20,16,8.854260138762697,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.4, 'e': 0.20003707630652}",20,3,-47.23714558550761,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
179,False,"{'a': 0.4, 'e': 0.19823674261976132}",20,12,4.4588661921049955,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.4, 'e': 0.19645261193618346}",25,0,-48.33538323892849,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
181,False,"{'a': 0.4, 'e': 0.19468453842875783}",30,7,7.906124182035388,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
182,False,"{'a': 0.4, 'e': 0.192932377582899}",20,2,-24.632124753341486,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
183,False,"{'a': 0.4, 'e': 0.19119598618465292}",30,18,19.810395421417176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.4, 'e': 0.18947522230899105}",20,10,16.206669396277235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.4, 'e': 0.18776994530821015}",20,12,-3.6026023879881617,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.4, 'e': 0.18608001580043626}",30,21,14.405244996263523,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.4, 'e': 0.18440529565823233}",25,14,-2.6342979167629217,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.4, 'e': 0.18274564799730825}",25,1,15.175304748690273,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.4, 'e': 0.18110093716533246}",20,13,8.249092175848578,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.4, 'e': 0.17947102873084447}",25,16,-37.388048594678175,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
191,False,"{'a': 0.4, 'e': 0.17785578947226688}",20,0,-7.5942230683588825,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
192,False,"{'a': 0.4, 'e': 0.17625508736701648}",30,18,20.677187882235806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.4, 'e': 0.17466879158071333}",35,20,17.50111008964251,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.4, 'e': 0.1730967724564869}",35,15,6.132592683254018,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
195,False,"{'a': 0.4, 'e': 0.17153890150437853}",20,14,10.69420308485743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.4, 'e': 0.16999505139083912}",20,15,8.504237132873802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.4, 'e': 0.16846509592832157}",20,10,-22.612657343377037,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
198,False,"{'a': 0.4, 'e': 0.16694891006496668}",30,8,19.047862395289098,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
199,False,"{'a': 0.4, 'e': 0.16544636987438197}",25,5,24.77858678371992,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.4, 'e': 0.16395735254551252}",20,2,3.0012466087459226,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.4, 'e': 0.1624817363726029}",20,13,13.33636550018348,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.4, 'e': 0.16101940074524948}",25,12,-18.293004902826464,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
203,False,"{'a': 0.4, 'e': 0.15957022613854224}",20,10,-7.002670376314056,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
204,False,"{'a': 0.4, 'e': 0.15813409410329538}",20,11,10.69280424143952,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.4, 'e': 0.15671088725636573}",20,14,10.676307645202606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.4, 'e': 0.15530048927105844}",25,3,-27.01974054011892,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
207,False,"{'a': 0.4, 'e': 0.1539027848676189}",25,14,21.48315734277601,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.4, 'e': 0.15251765980381035}",20,9,20.352346660234726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.4, 'e': 0.15114500086557606}",20,10,-23.572415354681056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
210,False,"{'a': 0.4, 'e': 0.14978469585778587}",20,9,-2.7878221870504154,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.4, 'e': 0.1484366335950658}",30,10,-3.613093261927907,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
212,False,"{'a': 0.4, 'e': 0.14710070389271018}",20,13,12.369313865657405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.4, 'e': 0.14577679755767578}",20,3,3.2834547664864857,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.4, 'e': 0.1444648063796567}",25,13,-3.219155729000992,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
215,False,"{'a': 0.4, 'e': 0.1431646231222398}",35,16,15.943229111205817,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.4, 'e': 0.14187614151413963}",30,11,20.447998793881055,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.4, 'e': 0.14059925624051237}",20,16,8.008780314530837,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.4, 'e': 0.13933386293434774}",20,14,12.221094904277521,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.4, 'e': 0.1380798581679386}",20,16,7.277447848282936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.4, 'e': 0.13683713944442716}",30,20,11.910588547884789,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.4, 'e': 0.13560560518942733}",30,18,23.21349945903774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.4, 'e': 0.13438515474272247}",25,20,8.773065750636894,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.4, 'e': 0.13317568835003799}",25,17,15.788963970377237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.4, 'e': 0.13197710715488764}",20,13,0.5882202749848755,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.4, 'e': 0.13078931319049364}",25,4,0.8086768774594838,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.4, 'e': 0.1296122093717792}",25,13,24.244111919367928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.4, 'e': 0.12844569948743317}",20,12,11.50210398828564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.4, 'e': 0.12728968819204628}",25,17,12.354788522988105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.4, 'e': 0.12614408099831786}",25,11,-14.536215416258475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.4, 'e': 0.125008784269333}",20,6,17.1438696220394,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.4, 'e': 0.12388370521090901}",25,14,18.564631168264995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.4, 'e': 0.12276875186401083}",20,12,13.70175548419173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.4, 'e': 0.12166383309723473}",20,5,26.732879483168144,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.4, 'e': 0.12056885859935962}",20,14,13.571170008745364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.4, 'e': 0.11948373887196538}",30,19,23.52420223544634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.4, 'e': 0.11840838522211769}",20,11,18.11641656522745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.4, 'e': 0.11734270975511864}",25,11,28.960732999024955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.4, 'e': 0.11628662536732257}",20,12,15.34584482943513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.4, 'e': 0.11524004573901667}",20,6,23.39862810399792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.4, 'e': 0.11420288532736551}",20,14,13.092457597098994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.4, 'e': 0.11317505935941923}",20,12,12.252996358998697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.4, 'e': 0.11215648382518445}",20,0,-9.941174344256062,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
243,False,"{'a': 0.4, 'e': 0.11114707547075779}",20,12,16.015833456515214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.4, 'e': 0.11014675179152097}",20,10,17.509038582872996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.4, 'e': 0.10915543102539729}",30,16,24.079249933428343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.4, 'e': 0.10817303214616872}",20,8,20.80556822716052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.4, 'e': 0.1071994748568532}",20,10,16.391176219515234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.4, 'e': 0.10623467958314152}",25,18,12.215769637833972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.4, 'e': 0.10527856746689325}",20,16,5.892025096751773,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.4, 'e': 0.10433106035969121}",25,17,17.938159497199056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.4, 'e': 0.10339208081645399}",20,5,29.569312998474686,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.4, 'e': 0.1024615520891059}",25,10,22.50020269842797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.4, 'e': 0.10153939812030395}",20,12,16.010122131699994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.4, 'e': 0.10062554353722121}",25,11,7.57712047017165,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.4, 'e': 0.09971991364538622}",25,8,30.760086337120466,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.4, 'e': 0.09882243442257775}",30,10,37.17633856417768,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.4, 'e': 0.09793303251277455}",20,5,29.955471598328494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.4, 'e': 0.09705163522015958}",25,0,-8.341514491651258,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
259,False,"{'a': 0.4, 'e': 0.09617817050317815}",20,16,8.70132746953049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.4, 'e': 0.09531256696864954}",30,8,37.80077039530538,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.4, 'e': 0.09445475386593169}",20,8,-30.507287048582416,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
262,False,"{'a': 0.4, 'e': 0.09360466108113831}",25,15,17.01912944723159,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.4, 'e': 0.09276221913140807}",20,12,14.111936537501022,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.4, 'e': 0.0919273591592254}",20,7,12.936565160987282,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.4, 'e': 0.09110001292679237}",20,13,14.699694104822722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.4, 'e': 0.09028011281045124}",35,27,13.786861609534643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.4, 'e': 0.08946759179515719}",25,8,27.178096704692738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.4, 'e': 0.08866238346900078}",30,14,7.337360257036607,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.4, 'e': 0.08786442201777978}",30,14,29.47432252408617,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.4, 'e': 0.08707364221961976}",25,19,11.794651231818104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.4, 'e': 0.08628997943964319}",20,0,23.304887366504303,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.4, 'e': 0.08551336962468639}",25,13,-19.311679435605583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
273,False,"{'a': 0.4, 'e': 0.08474374929806422}",25,9,18.451832764811552,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.4, 'e': 0.08398105555438164}",25,16,16.18096209010897,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.4, 'e': 0.0832252260543922}",20,8,16.889859898750956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.4, 'e': 0.08247619901990266}",25,15,21.51727461245537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.4, 'e': 0.08173391322872355}",20,10,20.3531590819512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.4, 'e': 0.08099830800966504}",30,14,32.13517144819376,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.4, 'e': 0.08026932323757806}",25,12,13.920046073074454,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.4, 'e': 0.07954689932843985}",25,2,21.69432072582017,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.4, 'e': 0.07883097723448389}",30,5,27.751645193266135,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.4, 'e': 0.07812149843937354}",25,13,18.95388878077514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.4, 'e': 0.07741840495341917}",25,14,19.533467717020724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.4, 'e': 0.07672163930883841}",20,0,32.042458558090736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.4, 'e': 0.07603114455505885}",20,14,9.266938627632227,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.4, 'e': 0.07534686425406333}",30,2,36.5152002744264,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.4, 'e': 0.07466874247577676}",25,20,12.350817986094743,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.4, 'e': 0.07399672379349477}",30,13,29.838341479820045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.4, 'e': 0.07333075327935332}",25,18,3.4326844639764014,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.4, 'e': 0.07267077649983913}",20,6,15.036035062934872,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.4, 'e': 0.07201673951134058}",25,19,12.174428883659537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.4, 'e': 0.07136858885573852}",20,7,20.658906983508366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.4, 'e': 0.07072627155603688}",30,18,19.98284720651799,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.4, 'e': 0.07008973511203255}",30,13,31.10401000580962,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.4, 'e': 0.06945892749602425}",20,7,2.8741054671887944,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
296,False,"{'a': 0.4, 'e': 0.06883379714856004}",25,19,12.267709539378782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.4, 'e': 0.068214292974223}",30,22,12.69544983539992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.4, 'e': 0.06760036433745499}",20,13,13.02630966987976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.4, 'e': 0.0669919610584179}",25,11,22.1986692162858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.4, 'e': 0.06638903340889214}",20,12,13.678814728195064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.4, 'e': 0.06579153210821212}",20,13,13.834127524866332,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.4, 'e': 0.0651994083192382}",20,14,13.27491929657406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.4, 'e': 0.06461261364436506}",25,10,25.63797750529361,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.4, 'e': 0.06403110012156578}",20,2,31.260774458225434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.4, 'e': 0.06345482022047169}",20,8,0.024075874633408656,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.4, 'e': 0.06288372683848745}",20,11,-29.655326147222606,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
307,False,"{'a': 0.4, 'e': 0.06231777329694106}",20,6,27.118457478346546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.4, 'e': 0.06175691333726859}",20,3,26.294371658175315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.4, 'e': 0.061201101117233175}",30,16,25.035294771717236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.4, 'e': 0.060650291207178075}",20,7,13.825246637968498,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.4, 'e': 0.06010443858631347}",20,9,10.798997065661586,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.4, 'e': 0.05956349863903665}",35,20,34.038919372251414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.4, 'e': 0.05902742715128532}",25,12,22.747762029590564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.4, 'e': 0.05849618030692375}",25,18,13.411854649181302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.4, 'e': 0.05796971468416144}",30,14,33.01325926181517,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.4, 'e': 0.057447987252003986}",20,8,21.93551989533324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.4, 'e': 0.05693095536673595}",20,13,15.618271783465135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.4, 'e': 0.05641857676843533}",25,5,24.893068889065702,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.4, 'e': 0.055910809577519406}",20,3,27.67161915997737,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.4, 'e': 0.05540761229132173}",25,14,19.41863009596543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.4, 'e': 0.05490894378069984}",20,9,18.742532607449935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.4, 'e': 0.054414763286673544}",20,14,10.029843628134511,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.4, 'e': 0.053925030417093484}",20,0,28.920909350369758,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
324,False,"{'a': 0.4, 'e': 0.05343970514333964}",20,15,11.938985501386066,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.4, 'e': 0.052958747797049587}",25,14,17.95777402834039,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
